-2.829568649507530065e-02,-1.634559852128650848e-01,-1.041293435805820122e-01,-7.723501305648994286e-02,-9.208528919803737889e-02,-9.848187735447044844e-02,-1.078106755180539000e-01,-8.661390746057384682e-02,-6.740925581713108627e-02,-1.556228260774947803e-01
-1.540245695506070600e-01,-1.820799521546133670e-01,-2.350933285524937633e-01,-5.379837655020314191e-02,-2.425027532110400896e-01,-1.888299502322012824e-01,-1.342696714136952796e-01,-2.249940319142652578e-01,-1.877932509933381011e-01,-1.373424213911096370e-01
-1.812164015531609884e-01,-3.646321612923903999e-01,-2.491221500942664147e-01,-3.477398830040757671e-01,-3.102952893328424500e-01,-2.627177799045968820e-01,-4.107049666783051389e-01,-4.824882804751481902e-01,-2.535592871253954383e-01,-4.380934684344763852e-01
-2.231933494260659456e-01,-3.691511035071376456e-01,-5.157450302367936334e-01,-3.873121445485963044e-01,-4.602375221163680363e-01,-4.981821923599232260e-01,-3.616474611765300162e-01,-4.415700603992842588e-01,-4.744491559541846870e-01,-5.889100680806365062e-01
-4.916562187472579559e-01,-4.993549593310219192e-01,-3.401168334592681308e-01,-4.881805423725159021e-01,-5.914965271294159166e-01,-5.660069648302922252e-01,-3.704776065603719304e-01,-4.792397340247845916e-01,-4.598183540717184492e-01,-4.836745272985290001e-01
-4.989031431085569901e-01,-6.512996332297872337e-01,-5.748449867187508389e-01,-6.168197517004234687e-01,-5.763655607318154406e-01,-5.800824558957726751e-01,-5.925595270438992479e-01,-5.118279455148981860e-01,-6.035681176109117807e-01,-6.442717417270168445e-01
-6.464095694484449650e-01,-4.959034604148725434e-01,-5.406190218364128608e-01,-5.838268588069966958e-01,-6.628195429424290630e-01,-4.820132936958920755e-01,-6.050352252369461947e-01,-6.175910834784045234e-01,-4.878859204995994459e-01,-6.291062345763573926e-01
-5.553552364972892397e-01,-6.703012799366316887e-01,-7.040461344882363859e-01,-7.151625582577176843e-01,-6.855963386241896718e-01,-6.571905203627048664e-01,-6.781223433629464115e-01,-6.391922148915663016e-01,-6.686737902916540799e-01,-6.571079061954605560e-01
-7.453759880620860478e-01,-6.970827491222277850e-01,-6.988910177901432874e-01,-7.445692813248505626e-01,-7.082595712942788557e-01,-6.673972952135082126e-01,-6.541786752191401932e-01,-6.489858777424764025e-01,-6.581291122355157341e-01,-5.674734597149867499e-01
-7.039835673811585259e-01,-7.013959756205534468e-01,-6.637676840462639616e-01,-6.922966316874571424e-01,-6.085962736149044261e-01,-5.863307440299602158e-01,-6.930045799664228401e-01,-6.772722100985961724e-01,-7.012735845177654470e-01,-7.021617414179749384e-01
-7.250439773876690142e-01,-6.473589128278232074e-01,-7.374492516119475205e-01,-7.714826004229449197e-01,-6.517494312807217138e-01,-7.592420559683509262e-01,-7.643649557597301802e-01,-7.598846480382552837e-01,-7.627126148768804681e-01,-6.957467387528007974e-01
-6.653941802878780010e-01,-7.038089682732187047e-01,-7.977457308737780917e-01,-7.638831468471718456e-01,-7.804041862311049682e-01,-8.062575178346383931e-01,-6.719934452928610913e-01,-7.228492015548486638e-01,-7.696229320157145226e-01,-7.723441601988344507e-01
-7.867574388319206191e-01,-7.418221373655637940e-01,-8.327668427992643840e-01,-8.412110904964432700e-01,-8.322892642086060500e-01,-7.660129995855002871e-01,-7.767642633822652298e-01,-7.897654561736972001e-01,-7.542619924501273720e-01,-8.042652027635698309e-01
-7.829155124168692970e-01,-7.976314750721233970e-01,-8.056409474534369508e-01,-8.815137174901367390e-01,-7.932304403349109689e-01,-8.329195504521934579e-01,-7.819916612653364796e-01,-8.365662273408863703e-01,-7.932710342316792174e-01,-7.914805538203644186e-01
-7.946168696188712355e-01,-7.631857281286618111e-01,-8.177795771609188691e-01,-7.853342214790681730e-01,-8.253696208210580254e-01,-8.053673444998975528e-01,-8.544265824080253813e-01,-8.288664931063911556e-01,-8.140911402989444712e-01,-8.678095079546909174e-01
-7.442647647454234683e-01,-7.867396962834658503e-01,-8.248443473597806275e-01,-8.288828957998348734e-01,-6.744554474482460371e-01,-7.850726037598382279e-01,-6.929942943839657588e-01,-7.501710225036173352e-01,-7.537087028695473867e-01,-7.807992162798650382e-01
-7.092676420072412391e-01,-7.294258024542370489e-01,-6.728654749892428732e-01,-6.550128333423026472e-01,-7.001950790907772726e-01,-7.497721320490527974e-01,-6.591295206143915619e-01,-7.715550528110762807e-01,-8.145970653515581805e-01,-6.914499521725221420e-01
-6.367534746441541049e-01,-7.038703895592732795e-01,-6.447532488424144725e-01,-6.429420031819216286e-01,-6.704559792082174230e-01,-6.444872288325955711e-01,-6.509399071213319843e-01,-7.114456954167786007e-01,-7.033720765396079821e-01,-6.900823840031026224e-01
